=== RUN TestEsportsPatch684p1
read replay 1458895412 from replays/1458895412.dem
yasha.(*OuterParser).Analyze: got a sendtable yo
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=711 serial=905 index=0 handle=1853440 name=DT_WORLD
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=260 serial=553 index=245 handle=1132789 name=DT_DOTA_Ability_Sniper_Shrapnel
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=551 serial=874 index=246 handle=1790198 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=551 serial=102 index=247 handle=209143 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=551 serial=474 index=248 handle=971000 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=36 serial=564 index=249 handle=1155321 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=569 serial=23 index=250 handle=47354 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=569 serial=730 index=251 handle=1495291 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=569 serial=283 index=347 handle=579931 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=569 serial=899 index=348 handle=1841500 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19441 classId=569 serial=469 index=349 handle=960861 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=311 serial=207 index=350 handle=424286 name=DT_DOTA_BaseNPC
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=314 serial=185 index=351 handle=379231 name=DT_DOTA_BaseNPC_Building
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=551 serial=945 index=352 handle=1935712 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=352 index=353 handle=721249 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=710 index=354 handle=1454434 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=677 index=355 handle=1386851 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=517 index=356 handle=1059172 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=664 index=357 handle=1360229 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=949 index=358 handle=1943910 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=329 index=359 handle=674151 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=311 serial=782 index=360 handle=1601896 name=DT_DOTA_BaseNPC
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=314 serial=60 index=361 handle=123241 name=DT_DOTA_BaseNPC_Building
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=551 serial=924 index=362 handle=1892714 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=592 index=363 handle=1212779 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=263 index=364 handle=538988 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=204 index=365 handle=418157 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=826 index=366 handle=1692014 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=502 index=367 handle=1028463 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=906 index=368 handle=1855856 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=949 index=369 handle=1943921 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=311 serial=684 index=370 handle=1401202 name=DT_DOTA_BaseNPC
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=314 serial=699 index=371 handle=1431923 name=DT_DOTA_BaseNPC_Building
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=551 serial=459 index=372 handle=940404 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=148 index=373 handle=303477 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=463 index=374 handle=948598 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=11 index=375 handle=22903 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=180 index=376 handle=369016 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=426 index=377 handle=872825 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=311 serial=64 index=378 handle=131450 name=DT_DOTA_BaseNPC
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=314 serial=693 index=379 handle=1419643 name=DT_DOTA_BaseNPC_Building
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=551 serial=701 index=380 handle=1436028 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=129 index=381 handle=264573 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=791 index=382 handle=1620350 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=549 index=383 handle=1124735 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=720 index=384 handle=1474944 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19663 classId=569 serial=199 index=385 handle=407937 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19667 classId=543 serial=10 index=386 handle=20866 name=DT_DOTA_Unit_Roshan
yasha.(*Parser).entityCreate: creating pe: tick+19667 classId=551 serial=933 index=387 handle=1911171 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19667 classId=551 serial=1000 index=388 handle=2048388 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19667 classId=551 serial=126 index=389 handle=258437 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19667 classId=551 serial=526 index=390 handle=1077638 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19667 classId=551 serial=579 index=391 handle=1186183 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19667 classId=349 serial=143 index=392 handle=293256 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=506 serial=161 index=393 handle=330121 name=DT_DOTA_Unit_Hero_ShadowShaman
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=551 serial=837 index=396 handle=1714572 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=551 serial=900 index=397 handle=1843597 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=551 serial=391 index=398 handle=801166 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=551 serial=67 index=399 handle=137615 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=36 serial=495 index=400 handle=1014160 name=DT_DOTA_Ability_AttributeBonus
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=569 serial=627 index=401 handle=1284497 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=569 serial=89 index=402 handle=182674 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=569 serial=664 index=403 handle=1360275 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=569 serial=227 index=404 handle=465300 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=569 serial=385 index=405 handle=788885 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+19930 classId=569 serial=1008 index=406 handle=2064790 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+21372 classId=393 serial=786 index=407 handle=1610135 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+21394 classId=349 serial=989 index=408 handle=2025880 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21408 classId=349 serial=138 index=409 handle=283033 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21420 classId=349 serial=546 index=410 handle=1118618 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21420 classId=349 serial=992 index=411 handle=2032027 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21422 classId=349 serial=51 index=416 handle=104864 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21422 classId=349 serial=620 index=418 handle=1270178 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21424 classId=393 serial=240 index=419 handle=491939 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+21426 classId=349 serial=917 index=420 handle=1878436 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21434 classId=349 serial=876 index=421 handle=1794469 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21448 classId=349 serial=1010 index=422 handle=2068902 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21460 classId=349 serial=750 index=423 handle=1536423 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21466 classId=349 serial=793 index=424 handle=1624488 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21466 classId=349 serial=543 index=425 handle=1112489 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21474 classId=384 serial=927 index=426 handle=1898922 name=DT_DOTA_Item_QuellingBlade
yasha.(*Parser).entityCreate: creating pe: tick+21478 classId=349 serial=496 index=427 handle=1016235 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21486 classId=393 serial=374 index=428 handle=766380 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=421 serial=522 index=429 handle=1069485 name=DT_DOTA_Unit_Courier
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=569 serial=82 index=430 handle=168366 name=DT_DOTAWearableItem
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=551 serial=827 index=431 handle=1694127 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=551 serial=308 index=432 handle=631216 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=551 serial=208 index=433 handle=426417 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=62 serial=288 index=434 handle=590258 name=DT_DOTA_Ability_Courier_TakeStashItems
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=63 serial=136 index=435 handle=278963 name=DT_DOTA_Ability_Courier_TransferItems
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=551 serial=902 index=436 handle=1847732 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21492 classId=551 serial=955 index=437 handle=1956277 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21536 classId=349 serial=374 index=438 handle=766390 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21536 classId=391 serial=925 index=439 handle=1894839 name=DT_DOTA_Item_SentryWard
yasha.(*Parser).entityCreate: creating pe: tick+21538 classId=378 serial=687 index=440 handle=1407416 name=DT_DOTA_Item_ObserverWard
yasha.(*Parser).entityCreate: creating pe: tick+21546 classId=349 serial=377 index=441 handle=772537 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21548 classId=349 serial=589 index=442 handle=1206714 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21562 classId=349 serial=850 index=443 handle=1741243 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21580 classId=349 serial=793 index=444 handle=1624508 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21590 classId=393 serial=749 index=445 handle=1534397 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+21596 classId=393 serial=775 index=446 handle=1587646 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+21632 classId=349 serial=787 index=447 handle=1612223 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21650 classId=349 serial=972 index=448 handle=1991104 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21658 classId=393 serial=602 index=449 handle=1233345 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+21680 classId=349 serial=650 index=450 handle=1331650 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21690 classId=349 serial=545 index=451 handle=1116611 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21726 classId=393 serial=11 index=452 handle=22980 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+21732 classId=394 serial=577 index=453 handle=1182149 name=DT_DOTA_Item_Tango_Single
yasha.(*Parser).entityCreate: creating pe: tick+21762 classId=349 serial=643 index=454 handle=1317318 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21800 classId=349 serial=646 index=455 handle=1323463 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21828 classId=349 serial=896 index=456 handle=1835464 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=421 serial=1005 index=457 handle=2058697 name=DT_DOTA_Unit_Courier
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=551 serial=111 index=458 handle=227786 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=551 serial=328 index=459 handle=672203 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=551 serial=12 index=460 handle=25036 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=62 serial=951 index=461 handle=1948109 name=DT_DOTA_Ability_Courier_TakeStashItems
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=63 serial=86 index=462 handle=176590 name=DT_DOTA_Ability_Courier_TransferItems
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=551 serial=383 index=463 handle=784847 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21836 classId=551 serial=285 index=464 handle=584144 name=DT_DOTABaseAbility
yasha.(*Parser).entityCreate: creating pe: tick+21906 classId=378 serial=788 index=465 handle=1614289 name=DT_DOTA_Item_ObserverWard
yasha.(*Parser).entityCreate: creating pe: tick+22206 classId=349 serial=143 index=467 handle=293331 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22236 classId=393 serial=609 index=468 handle=1247700 name=DT_DOTA_Item_Tango
yasha.(*Parser).entityCreate: creating pe: tick+22298 classId=394 serial=273 index=469 handle=559573 name=DT_DOTA_Item_Tango_Single
yasha.(*Parser).entityCreate: creating pe: tick+22306 classId=349 serial=687 index=470 handle=1407446 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22352 classId=394 serial=729 index=471 handle=1493463 name=DT_DOTA_Item_Tango_Single
yasha.(*Parser).entityCreate: creating pe: tick+22462 classId=349 serial=163 index=472 handle=334296 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22462 classId=349 serial=731 index=473 handle=1497561 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22464 classId=349 serial=265 index=474 handle=543194 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22464 classId=349 serial=183 index=475 handle=375259 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22806 classId=349 serial=488 index=476 handle=999900 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22860 classId=349 serial=104 index=477 handle=213469 name=DT_DOTA_Item
yasha.(*Parser).entityCreate: creating pe: tick+22922 classId=404 serial=242 index=480 handle=496096 name=DT_DOTA_NPC_Observer_Ward_TrueSight
yasha.(*Parser).entityCreate: creating pe: tick+23090 classId=404 serial=138 index=483 handle=283107 name=DT_DOTA_NPC_Observer_Ward_TrueSight
yasha.(*Parser).entityCreate: creating pe: tick+23186 classId=318 serial=254 index=484 handle=520676 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23188 classId=318 serial=332 index=485 handle=680421 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23192 classId=318 serial=375 index=486 handle=768486 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23212 classId=318 serial=616 index=487 handle=1262055 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23236 classId=318 serial=594 index=488 handle=1217000 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23266 classId=318 serial=683 index=489 handle=1399273 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23310 classId=318 serial=592 index=490 handle=1212906 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23316 classId=318 serial=559 index=491 handle=1145323 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23322 classId=318 serial=228 index=492 handle=467436 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23362 classId=318 serial=309 index=493 handle=633325 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23410 classId=318 serial=717 index=494 handle=1468910 name=DT_DOTA_BaseNPC_Creep_Lane
yasha.(*Parser).entityCreate: creating pe: tick+23434 classId=318 serial=750 index=496 handle=1536496 name=DT_DOTA_BaseNPC_Creep_Lane
